"","Names","ID","pl","pb","p","pFdr","pFWER"
"1","Non-small cell lung cancer","05223",0.00636045367004442,5e-06,5.80827985862334e-07,2.58302561963089e-05,0.000112680629257293
"2","Focal adhesion","04510",0.00724922777349382,5e-06,6.57248806697943e-07,2.58302561963089e-05,0.000127506268499401
"3","Long-term potentiation","04720",0.00821421519140523,5e-06,7.39606363271722e-07,2.58302561963089e-05,0.000143483634474714
"4","Regulation of actin cytoskeleton","04810",0.00978999064959573,5e-06,8.72898446655272e-07,2.58302561963089e-05,0.000169342298651123
"5","Cell cycle","04110",0.00981917118418648,5e-06,8.7535413141803e-07,2.58302561963089e-05,0.000169818701495098
"6","Renal cell carcinoma","05211",0.0103608561919684,5e-06,9.20862177295118e-07,2.58302561963089e-05,0.000178647262395253
"7","Glutamatergic synapse","04724",0.0104939244837183,5e-06,9.32019553475063e-07,2.58302561963089e-05,0.000180811793374162
"8","Pathways in cancer","05200",0.012856475796906,5e-06,1.12879730777278e-06,2.73733347134898e-05,0.000218986677707919
"9","Dopaminergic synapse","04728",0.0260755959132172,5e-06,2.1972376737506e-06,4.73626787452907e-05,0.000426264108707616
"10","Pancreatic cancer","05212",0.0342128028175137,5e-06,2.83645142002833e-06,5.50271575485496e-05,0.000550271575485496
"11","Axon guidance","04360",0.0619145882243805,5e-06,4.94947450241017e-06,7.11660581453571e-05,0.000960198053467574
"12","Retrograde endocannabinoid signaling","04723",0.0642025483101441,5e-06,5.12072624231515e-06,7.11660581453571e-05,0.000993420891009139
"13","Notch signaling pathway","04330",0.0667397465034214,5e-06,5.31015702365729e-06,7.11660581453571e-05,0.00103017046258951
"14","Glioma","05214",0.0804851932936816,5e-06,6.32845203006968e-06,7.11660581453571e-05,0.00122771969383352
"15","Circadian entrainment","04713",0.0921376199507959,5e-06,7.18237836412102e-06,7.11660581453571e-05,0.00139338140263948
"16","Cholinergic synapse","04725",0.0939465944937191,5e-06,7.31425976748829e-06,7.11660581453571e-05,0.00141896639489273
"17","Prostate cancer","05215",0.0973252866957801,5e-06,7.56011590131346e-06,7.11660581453571e-05,0.00146666248485481
"18","ErbB signaling pathway","04012",0.104615739346887,5e-06,8.08864516582455e-06,7.11660581453571e-05,0.00156919716216996
"19","Proteoglycans in cancer","05205",0.110653094865498,5e-06,8.52439789892075e-06,7.11660581453571e-05,0.00165373319239063
"20","Long-term depression","04730",0.113125057445715,5e-06,8.70233397116373e-06,7.11660581453571e-05,0.00168825279040576
"21","Small cell lung cancer","05222",0.120564201809452,5e-06,9.23620981164662e-06,7.11660581453571e-05,0.00179182470345944
"22","Morphine addiction","05032",0.129645679133946,5e-06,9.88484954643773e-06,7.11660581453571e-05,0.00191766081200892
"23","ECM-receptor interaction","04512",0.138452671810636,5e-06,1.05108418282759e-05,7.11660581453571e-05,0.00203910331468552
"24","Aldosterone synthesis and secretion","04925",0.138452671810636,5e-06,1.05108418282759e-05,7.11660581453571e-05,0.00203910331468552
"25","Dilated cardiomyopathy","05414",0.138463519006445,5e-06,1.05116110712791e-05,7.11660581453571e-05,0.00203925254782815
"26","Serotonergic synapse","04726",0.144129984433095,5e-06,1.09128827453234e-05,7.11660581453571e-05,0.00211709925259274
"27","Calcium signaling pathway","04020",0.144982335367889,5e-06,1.09731446437971e-05,7.11660581453571e-05,0.00212879006089664
"28","Ras signaling pathway","04014",0.14630580200774,5e-06,1.10666652011027e-05,7.11660581453571e-05,0.00214693304901393
"29","Amoebiasis","05146",0.156206666761266,5e-06,1.17644301889268e-05,7.11660581453571e-05,0.00228229945665181
"30","GABAergic synapse","04727",0.157527994020371,5e-06,1.18573091258756e-05,7.11660581453571e-05,0.00230031797041986
"31","Endocrine and other factor-regulated calcium reabsorption","04961",0.16623906740212,5e-06,1.24682633704121e-05,7.11660581453571e-05,0.00241884309385995
"32","Chronic myeloid leukemia","05220",0.170067441082427,5e-06,1.2736038464659e-05,7.11660581453571e-05,0.00247079146214384
"33","Thyroid hormone signaling pathway","04919",0.187186526845813,5e-06,1.39282895868962e-05,7.11660581453571e-05,0.00270208817985786
"34","Insulin signaling pathway","04910",0.19419439682345,5e-06,1.44140482483619e-05,7.11660581453571e-05,0.00279632536018221
"35","Melanoma","05218",0.194704165793733,5e-06,1.44493335818393e-05,7.11660581453571e-05,0.00280317071487683
"36","Phototransduction","04744",0.204342724160027,5e-06,1.51152612626905e-05,7.11660581453571e-05,0.00293236068496196
"37","Amphetamine addiction","05031",0.207997462094065,5e-06,1.53671666238872e-05,7.11660581453571e-05,0.00298123032503412
"38","Adrenergic signaling in cardiomyocytes","04261",0.208388802239449,5e-06,1.5394120884536e-05,7.11660581453571e-05,0.00298645945159999
"39","Hypertrophic cardiomyopathy (HCM)","05410",0.214058125795994,5e-06,1.57841970278659e-05,7.11660581453571e-05,0.00306213422340598
"40","Gastric acid secretion","04971",0.218114925115692,5e-06,1.60628618936771e-05,7.11660581453571e-05,0.00311619520737335
"41","Endocytosis","04144",0.223274066386947,5e-06,1.64167034375758e-05,7.11660581453571e-05,0.00318484046688971
"42","Glucagon signaling pathway","04922",0.247875549385802,5e-06,1.80960319348405e-05,7.11660581453571e-05,0.00351063019535907
"43","Gap junction","04540",0.247918675084786,5e-06,1.80989646579223e-05,7.11660581453571e-05,0.00351119914363693
"44","cAMP signaling pathway","04024",0.25470817362834,5e-06,1.8560214587345e-05,7.11660581453571e-05,0.00360068162994493
"45","Arrhythmogenic right ventricular cardiomyopathy (ARVC)","05412",0.261034121719757,5e-06,1.89891579271508e-05,7.11660581453571e-05,0.00368389663786725
"46","Platelet activation","04611",0.275046644977667,5e-06,1.99366009667057e-05,7.11660581453571e-05,0.00386770058754091
"47","B cell receptor signaling pathway","04662",0.276546423795614,5e-06,2.00377922865473e-05,7.11660581453571e-05,0.00388733170359017
"48","Prolactin signaling pathway","04917",0.292657135430047,5e-06,2.11222744115073e-05,7.11660581453571e-05,0.00409772123583243
"49","GnRH signaling pathway","04912",0.295996088352961,5e-06,2.13464707963959e-05,7.11660581453571e-05,0.0041412153345008
"50","Leukocyte transendothelial migration","04670",0.296070916748492,5e-06,2.13514930370927e-05,7.11660581453571e-05,0.00414218964919599
"51","TGF-beta signaling pathway","04350",0.305501982024941,5e-06,2.19837265830136e-05,7.11660581453571e-05,0.00426484295710464
"52","Fc gamma R-mediated phagocytosis","04666",0.310679357231035,5e-06,2.23301821793395e-05,7.11660581453571e-05,0.00433205534279186
"53","Bacterial invasion of epithelial cells","05100",0.315677425431351,5e-06,2.26642297060862e-05,7.11660581453571e-05,0.00439686056298072
"54","MAPK signaling pathway","04010",0.325708847725157,5e-06,2.33334953043382e-05,7.11660581453571e-05,0.0045266980890416
"55","Epithelial cell signaling in Helicobacter pylori infection","05120",0.326640711730028,5e-06,2.33955872429145e-05,7.11660581453571e-05,0.00453874392512542
"56","Rap1 signaling pathway","04015",0.349136560917691,5e-06,2.48905822298957e-05,7.11660581453571e-05,0.00482877295259978
"57","Aldosterone-regulated sodium reabsorption","04960",0.357708221455064,5e-06,2.54582913868333e-05,7.11660581453571e-05,0.00493890852904565
"58","Amyotrophic lateral sclerosis (ALS)","05014",0.372665338366092,5e-06,2.64464698768245e-05,7.11660581453571e-05,0.00513061515610395
"59","Hepatitis B","05161",0.373809261090103,5e-06,2.65219208113931e-05,7.11660581453571e-05,0.00514525263741026
"60","HIF-1 signaling pathway","04066",0.378293541523429,5e-06,2.68175269992894e-05,7.11660581453571e-05,0.00520260023786214
"61","Renin secretion","04924",0.381803025194957,5e-06,2.70486884970967e-05,7.11660581453571e-05,0.00524744556843677
"62","Central carbon metabolism in cancer","05230",0.381803025194957,5e-06,2.70486884970967e-05,7.11660581453571e-05,0.00524744556843677
"63","Dorso-ventral axis formation","04320",0.402319480714029,5e-06,2.8396878538554e-05,7.11660581453571e-05,0.00550899443647948
"64","AGE-RAGE signaling pathway in diabetic complications","04933",0.409680353748348,5e-06,2.88792913378694e-05,7.11660581453571e-05,0.00560258251954666
"65","Synaptic vesicle cycle","04721",0.421107736060734,5e-06,2.96269067926182e-05,7.11660581453571e-05,0.00574761991776793
"66","Estrogen signaling pathway","04915",0.425780268260971,5e-06,2.99321495774487e-05,7.11660581453571e-05,0.00580683701802505
"67","SNARE interactions in vesicular transport","04130",0.435962511426799,5e-06,3.05964412368714e-05,7.11660581453571e-05,0.00593570959995305
"68","Bladder cancer","05219",0.438231082537564,5e-06,3.07442803226192e-05,7.11660581453571e-05,0.00596439038258812
