"","Names","ID","pl","pb","p","pFdr","pFWER"
"1","Rap1 signaling pathway","04015",0.0593515780428511,5e-06,4.75713261245629e-06,0.00092288372681652,0.00092288372681652
"2","PI3K-Akt signaling pathway","04151",0.255393037538757,5e-06,1.86066907064499e-05,0.00115305184977818,0.00360969799705129
"3","Sphingolipid signaling pathway","04071",0.328864498271268,5e-06,2.35437088918684e-05,0.00115305184977818,0.00456747952502247
"4","Pathways in cancer","05200",0.358002178199689,5e-06,2.54777420629812e-05,0.00115305184977818,0.00494268196021836
"5","Endocytosis","04144",0.000290950869073495,0.0075,3.06266706083166e-05,0.00115305184977818,0.00594157409801343
"6","Arrhythmogenic right ventricular cardiomyopathy (ARVC)","05412",0.514176723792101,5e-06,3.56613974158199e-05,0.00115305184977818,0.00691831109866907
"7","Leukocyte transendothelial migration","04670",0.00569902257868099,0.002,0.000141131378123659,0.00391135533656998,0.0273794873559899
"8","FoxO signaling pathway","04068",0.043146635128944,0.001,0.000476809414387864,0.0115626282989057,0.0925010263912455
"9","Thyroid hormone signaling pathway","04919",0.109540728498676,5e-04,0.000592196967270988,0.0127651346278413,0.114886211650572
"10","p53 signaling pathway","04115",0.150616267998963,5e-04,0.00079027771486306,0.0132740742053157,0.153313876683434
"11","Adherens junction","04520",0.161063647940526,5e-04,0.000839693902911333,0.0132740742053157,0.162900617164799
"12","Fluid shear stress and atherosclerosis","05418",0.168703014890631,5e-04,0.000875612331057016,0.0132740742053157,0.169868792225061
"13","mTOR signaling pathway","04150",0.00408730226297776,0.021,0.000889499817881977,0.0132740742053157,0.172562964669104
"14","RNA degradation","03018",0.00103018331699606,0.093,0.000982326367311338,0.0136122368041714,0.1905713152584
"15","AGE-RAGE signaling pathway in diabetic complications","04933",0.259013077473801,5e-04,0.00128882047664276,0.0165671990122365,0.250031172468695
"16","Neurotrophin signaling pathway","04722",0.0312722121833489,0.0045,0.00138877281870474,0.0165671990122365,0.269421926828719
"17","Ras signaling pathway","04014",0.0771120914378243,0.002,0.00150786576442524,0.0165671990122365,0.292525958298497
"18","Chronic myeloid leukemia","05220",0.157566171769615,0.001,0.00153716279494978,0.0165671990122365,0.298209582220257
"19","AMPK signaling pathway","04152",0.120206426761667,0.0015,0.00173472928985944,0.0177124990648806,0.336537482232732
"20","Phospholipase D signaling pathway","04072",0.0584036302414512,0.0035,0.00194097418064949,0.0178885851186488,0.376548991046002
"21","Phagosome","04145",0.0191349164745155,0.0115,0.00207324831579474,0.0178885851186488,0.40221017326418
"22","Glioma","05214",0.47353473814205,5e-04,0.00221340375943489,0.0178885851186488,0.429400329330369
"23","mRNA surveillance pathway","03015",0.0130172847045288,0.0185,0.00224720044686006,0.0178885851186488,0.435956886690852
"24","Axon guidance","04360",0.522042613603507,5e-04,0.00241468423065919,0.0178885851186488,0.468448740747883
"25","Cell adhesion molecules (CAMs)","04514",0.176047889772596,0.0015,0.00243983610038623,0.0178885851186488,0.473328203474929
"26","Chemokine signaling pathway","04062",0.272234558953787,0.001,0.00250696626926168,0.0178885851186488,0.486351456236767
"27","MAPK signaling pathway","04010",0.111881468776775,0.0025,0.00256817753332903,0.0178885851186488,0.498226441465832
"28","Legionellosis","05134",0.00218969886064275,0.1285,0.00258185764599055,0.0178885851186488,0.500880383322167
"29","Small cell lung cancer","05222",0.203967228024164,0.0015,0.00278173140301262,0.0186088238684292,0.539655892184448
"30","Proteoglycans in cancer","05205",0.329224918178552,0.001,0.00296920361742259,0.0192008500593328,0.576025501779983
"31","HTLV-I infection","05166",0.251918000330202,0.0015,0.0033559036530431,0.020220849303124,0.651045308690361
"32","Breast cancer","05224",0.764589123339504,5e-04,0.00339069247395158,0.020220849303124,0.657794339946607
"33","Choline metabolism in cancer","05231",0.259013077473801,0.0015,0.00343962900517058,0.020220849303124,0.667288027003092
"34","Central carbon metabolism in cancer","05230",0.136915168156431,0.003,0.00361354866873874,0.0206184835804505,0.701028441735316
"35","Colorectal cancer","05210",0.0219811309388749,0.021,0.0040070915474735,0.022210736005996,0.777375760209859
"36","Notch signaling pathway","04330",1,5e-04,0.00430045122977104,0.0225483118533941,0.834287538575582
"37","Retrograde endocannabinoid signaling","04723",1,5e-04,0.00430045122977104,0.0225483118533941,0.834287538575582
"38","Focal adhesion","04510",0.0492523068373019,0.0105,0.00443051000189992,0.0226189194833838,0.859518940368584
"39","Bacterial invasion of epithelial cells","05100",0.00700823584503958,0.084,0.00496715058810728,0.0247083901049439,0.963627214092812
"40","Inflammatory mediator regulation of TRP channels","04750",0.622121038947173,0.001,0.00521485239615044,0.0252920341213296,1
"41","Serotonergic synapse","04726",0.678307701419289,0.001,0.00562717932859746,0.0255165027636877,1
"42","Longevity regulating pathway","04211",0.059321997911382,0.0115,0.00565558773619255,0.0255165027636877,1
"43","ECM-receptor interaction","04512",0.196717969631142,0.0035,0.00570155910151235,0.0255165027636877,1
"44","Dopaminergic synapse","04728",0.728919854520714,0.001,0.00599459808385123,0.0255165027636877,1
"45","Thyroid hormone synthesis","04918",0.0376687513820291,0.0195,0.00603518080942094,0.0255165027636877,1
"46","Apelin signaling pathway","04371",0.749913141929963,0.001,0.00614595302674428,0.0255165027636877,1
"47","Phosphatidylinositol signaling system","04070",0.251633957400005,0.003,0.00618183314378001,0.0255165027636877,1
"48","cGMP-PKG signaling pathway","04022",0.805641327357402,0.001,0.00654492695512152,0.0264524131102828,1
"49","Insulin signaling pathway","04910",0.0493730036699553,0.017,0.00678430435326375,0.0268603070312891,1
"50","Estrogen signaling pathway","04915",0.255322965480729,0.0035,0.00716711073341313,0.0273779222186678,1
"51","Fc gamma R-mediated phagocytosis","04666",0.598620394134436,0.0015,0.0071972888306807,0.0273779222186678,1
"52","Prolactin signaling pathway","04917",0.504318767012909,0.002,0.0079673840536913,0.0297244712772329,1
"53","TGF-beta signaling pathway","04350",0.203967228024164,0.006,0.00943037390367155,0.0343198768841564,1
"54","Adrenergic signaling in cardiomyocytes","04261",0.421137718830134,0.003,0.00969535469369444,0.0343198768841564,1
"55","Pancreatic cancer","05212",0.13353528392544,0.0095,0.0097298620032402,0.0343198768841564,1
"56","Melanoma","05218",0.499315406000987,0.003,0.0112400795631695,0.0383955426692222,1
"57","Prostate cancer","05215",0.214895068851291,0.007,0.011281164598689,0.0383955426692222,1
"58","Signaling pathways regulating pluripotency of stem cells","04550",0.403846328802165,0.004,0.0119993757426829,0.0400054722339054,1
"59","Alzheimer's disease","05010",0.820717013167841,0.002,0.0121666126896929,0.0400054722339054,1
"60","Protein processing in endoplasmic reticulum","04141",0.0254665692226065,0.066,0.0124185251881655,0.0401532314417353,1
"61","Regulation of actin cytoskeleton","04810",0.353705741943069,0.005,0.0129767691981052,0.0412703807284002,1
"62","Apoptosis","04210",0.749913141929963,0.0025,0.0136470364127081,0.0427020171623446,1
"63","cAMP signaling pathway","04024",0.136002038327647,0.0145,0.0142551943428566,0.043070054362283,1
"64","Dorso-ventral axis formation","04320",1,0.002,0.0144292161968444,0.043070054362283,1
"65","SNARE interactions in vesicular transport","04130",0.0449491434361521,0.0445,0.0144306883172598,0.043070054362283,1
"66","Cholinergic synapse","04725",0.675053541780904,0.0035,0.0166521158194599,0.0489471283178064,1
"67","RNA transport","03013",0.242815410772146,0.01,0.0170471568507729,0.0491429029760489,1
"68","Calcium signaling pathway","04020",1,0.0025,0.01747866136777,0.0491429029760489,1
"69","Basal cell carcinoma","05217",1,0.0025,0.01747866136777,0.0491429029760489,1
"70","Renal cell carcinoma","05211",0.478794418923075,0.0055,0.0182742429763589,0.050645759105909,1
