"","Names","ID","pl","pb","p","pFdr","pFWER"
"1","Peroxisome","04146",0.565009414220854,5e-06,3.8920632623469e-05,0.00755060272895298,0.00755060272895298
"2","Glutamatergic synapse","04724",0.000990149647321335,0.098,0.00099367788937434,0.096386755269311,0.192773510538622
"3","RNA transport","03013",0.00165920094731019,0.2115,0.00314247981212834,0.203213694517633,0.609641083552898
"4","Parkinson's disease","05012",0.0537847072549246,0.016,0.00693429678779712,0.304403761809041,1
"5","Estrogen signaling pathway","04915",0.0166801108112598,0.074,0.00950090610644613,0.304403761809041,1
"6","African trypanosomiasis","05143",0.295737976627222,0.005,0.0111147185972148,0.304403761809041,1
"7","Apelin signaling pathway","04371",0.0493730036699553,0.0455,0.0159463419941336,0.304403761809041,1
"8","Aldosterone synthesis and secretion","04925",0.0486136408807963,0.049,0.0167692520142034,0.304403761809041,1
"9","Platelet activation","04611",0.124576665150956,0.021,0.0181716746199303,0.304403761809041,1
"10","IL-17 signaling pathway","04657",0.014005421147946,0.194,0.0187699580899801,0.304403761809041,1
"11","Cell adhesion molecules (CAMs)","04514",0.015136215247231,0.183,0.0190818474527026,0.304403761809041,1
"12","Non-alcoholic fatty liver disease (NAFLD)","04932",0.0620027883755411,0.048,0.0202886918616451,0.304403761809041,1
"13","Huntington's disease","05016",0.0129652272644173,0.231,0.0203981902243172,0.304403761809041,1
"14","Choline metabolism in cancer","05231",0.259013077473801,0.0135,0.0232736774008967,0.305036808206582,1
"15","Pancreatic secretion","04972",0.0710370636914863,0.05,0.0235853202221584,0.305036808206582,1
"16","Phospholipase D signaling pathway","04072",0.0155500484051818,0.306,0.0302051243730447,0.366237133023167,1
"17","Alzheimer's disease","05010",0.0284577194625236,0.1865,0.0331108429940021,0.377853149460966,1
"18","Gastric acid secretion","04971",0.0389595123419485,0.203,0.0461855539292292,0.449071112580245,1
"19","Regulation of lipolysis in adipocytes","04923",0.100937663670677,0.0785,0.046257292673241,0.449071112580245,1
"20","Chagas disease (American trypanosomiasis)","05142",0.270086215817354,0.031,0.048417341994013,0.449071112580245,1
"21","Thyroid hormone synthesis","04918",0.0376687513820291,0.252,0.0537015946794457,0.449071112580245,1
"22","AGE-RAGE signaling pathway in diabetic complications","04933",1,0.01,0.0560517018598809,0.449071112580245,1
"23","Synaptic vesicle cycle","04721",0.0249647378044982,0.4455,0.0611570472871681,0.449071112580245,1
"24","Fluid shear stress and atherosclerosis","05418",0.168703014890631,0.0685,0.0631028197004863,0.449071112580245,1
"25","Gap junction","04540",0.218550084477485,0.056,0.0661280201793284,0.449071112580245,1
"26","Salivary secretion","04970",0.225875848978728,0.0555,0.0674335141366355,0.449071112580245,1
"27","Oxytocin signaling pathway","04921",0.451600497630196,0.0315,0.074722197661908,0.449071112580245,1
"28","NF-kappa B signaling pathway","04064",0.069303867935019,0.2175,0.0783044575951118,0.449071112580245,1
"29","MAPK signaling pathway","04010",0.249751225206334,0.0635,0.0815798237171021,0.449071112580245,1
"30","Rheumatoid arthritis","05323",0.594564627958134,0.0275,0.0836083416161404,0.449071112580245,1
"31","Inflammatory mediator regulation of TRP channels","04750",0.251633957400005,0.0655,0.0841487262809058,0.449071112580245,1
"32","NOD-like receptor signaling pathway","04621",0.506565249920126,0.033,0.0851103301036445,0.449071112580245,1
"33","Retrograde endocannabinoid signaling","04723",0.079991004033655,0.209,0.0851163303952944,0.449071112580245,1
"34","Renin secretion","04924",0.478794418923075,0.036,0.0872296069125905,0.449071112580245,1
"35","Longevity regulating pathway","04211",0.059321997911382,0.3075,0.0912815461236835,0.449071112580245,1
"36","PI3K-Akt signaling pathway","04151",0.255393037538757,0.073,0.0928874853446586,0.449071112580245,1
"37","PPAR signaling pathway","03320",0.161063647940526,0.121,0.0962336561518689,0.449071112580245,1
