"","Names","ID","pl","pb","p","pFdr","pFWER"
"1","Focal adhesion","04510",1.91855517814648e-09,0.001,5.36801162321688e-11,1.04139425490408e-08,1.04139425490408e-08
"2","Pathways in cancer","05200",7.99227672767739e-08,0.0105,1.83770529662274e-08,1.70868641191251e-06,3.56514827544812e-06
"3","AGE-RAGE signaling pathway in diabetic complications","04933",1.22795274030353e-06,0.001,2.64229857512244e-08,1.70868641191251e-06,5.12605923573754e-06
"4","Proteoglycans in cancer","05205",1.02901594473163e-06,0.0025,5.34531906274459e-08,2.59247974543112e-06,1.03699189817245e-05
"5","Colorectal cancer","05210",2.83658748838126e-05,5e-04,2.70486007899945e-07,1.04948571065179e-05,5.24742855325893e-05
"6","Cell adhesion molecules (CAMs)","04514",2.60486876461092e-07,0.0745,3.64016442134428e-07,1.17698649623465e-05,7.0619189774079e-05
"7","PI3K-Akt signaling pathway","04151",6.44065407332247e-06,0.0055,6.43146854455688e-07,1.64210967773814e-05,0.000124770489764403
"8","ECM-receptor interaction","04512",3.74092958108618e-06,0.01,6.7715862999511e-07,1.64210967773814e-05,0.000131368774219051
"9","Apoptosis","04210",4.19641245883283e-05,0.0085,5.65232708865191e-06,0.000120574039741463,0.00109655145519847
"10","HTLV-I infection","05166",4.0279316293775e-06,0.098,6.21515668770429e-06,0.000120574039741463,0.00120574039741463
"11","Phospholipase D signaling pathway","04072",0.000337670211041363,0.0015,7.84867014394623e-06,0.000138422000720506,0.00152264200792557
"12","AMPK signaling pathway","04152",0.000711371718807649,0.0015,1.57397455147149e-05,0.000244403078006112,0.00305351062985468
"13","Tight junction","04530",2.55035894933093e-06,0.4405,1.65134796370002e-05,0.000244403078006112,0.00320361504957805
"14","Sphingolipid signaling pathway","04071",8.31507781639902e-05,0.0145,1.76373355262142e-05,0.000244403078006112,0.00342164309208556
"15","Rap1 signaling pathway","04015",3.14097410774551e-05,0.0455,2.06631749679023e-05,0.000267243729584869,0.00400865594377304
"16","Fluid shear stress and atherosclerosis","05418",3.65384322527117e-05,0.059,3.02828502694353e-05,0.000367179559516903,0.00587487295227045
"17","Axon guidance","04360",6.61315928823936e-05,0.049,4.41990599277743e-05,0.000504389272116954,0.00857461762598822
"18","Ras signaling pathway","04014",0.000280276627441311,0.013,4.92706726195006e-05,0.000531028360454617,0.00955851048818311
"19","Regulation of actin cytoskeleton","04810",0.000306635958876775,0.0145,5.92390349952281e-05,0.00060486172574075,0.0114923727890743
"20","Pancreatic cancer","05212",0.000265418078870738,0.02,6.97849280172415e-05,0.000676913801767242,0.0135382760353448
"21","Platelet activation","04611",0.00392360089346326,0.002,0.000100093833170292,0.00092467636357317,0.0194182036350366
"22","FoxO signaling pathway","04068",0.00617844062214391,0.0015,0.0001166703938417,0.000977480822585288,0.0226340564052899
"23","Small cell lung cancer","05222",0.00015505453841727,0.0615,0.000119774635442293,0.000977480822585288,0.0232362792758049
"24","Adherens junction","04520",0.00150637258697258,0.0065,0.000122725719029595,0.000977480822585288,0.0238087894917414
"25","Complement and coagulation cascades","04610",0.000373056662777378,0.027,0.000125964023529032,0.000977480822585288,0.0244370205646322
"26","Viral myocarditis","05416",7.10535354791167e-05,0.1875,0.000162882059521609,0.00121535075181508,0.0315991195471921
"27","Osteoclast differentiation","04380",0.00127215174820986,0.0115,0.000177494706085986,0.00127533233261782,0.0344339729806812
"28","Regulation of lipolysis in adipocytes","04923",0.000575591357093665,0.0355,0.000241081201419629,0.00167034832412172,0.0467697530754081
"29","Chagas disease (American trypanosomiasis)","05142",0.000794480344827744,0.035,0.000319506653137587,0.00201637403377407,0.0619842907086919
"30","Hepatitis B","05161",0.00207448274087478,0.0135,0.000321590405213041,0.00201637403377407,0.06238853861133
"31","Endocytosis","04144",0.00267276799597493,0.0105,0.000322204098180393,0.00201637403377407,0.0625075950469962
"32","Apelin signaling pathway","04371",0.00359659667751673,0.009,0.000367013562610107,0.00215946403480701,0.0712006311463607
"33","Thyroid hormone signaling pathway","04919",0.00308572628009358,0.0105,0.000367331511075419,0.00215946403480701,0.0712623131486312
"34","PPAR signaling pathway","03320",0.000589182744110308,0.0585,0.000388634899388826,0.00221750501415977,0.0753951704814322
"35","Central carbon metabolism in cancer","05230",0.000931774361269871,0.0455,0.000469255599590356,0.00260101675201511,0.091035586320529
"36","Glioma","05214",0.00486726441453933,0.011,0.000580109365253355,0.00312614491275419,0.112541216859151
"37","Shigellosis","05131",0.0130880778146197,0.005,0.000695917370565132,0.00364886405107123,0.135007969889636
"38","Insulin resistance","04931",0.00366083748461448,0.019,0.000735441065743658,0.00375462017774394,0.14267556675427
"39","Leukocyte transendothelial migration","04670",0.00902043771175277,0.0085,0.000803230180471159,0.00389687886632847,0.155826655011405
"40","Wnt signaling pathway","04310",0.00640454530737226,0.012,0.000804943438714284,0.00389687886632847,0.156159027110571
"41","Bacterial invasion of epithelial cells","05100",0.000520284094473957,0.1515,0.000823567183090038,0.00389687886632847,0.159772033519467
"42","Prostate cancer","05215",0.00168940868098904,0.052,0.000908351443721231,0.00413407680887314,0.176220180081919
"43","Aldosterone-regulated sodium reabsorption","04960",0.0907838066090153,0.001,0.000935711384604468,0.00413407680887314,0.181528008613267
"44","MAPK signaling pathway","04010",0.00454947565424514,0.02,0.000937625667991846,0.00413407680887314,0.181899379590418
"45","Non-small cell lung cancer","05223",0.0210445846733262,0.0045,0.000972082080383203,0.00419075385765203,0.188583923594341
"46","Choline metabolism in cancer","05231",0.00994408518404591,0.01,0.00101588252617479,0.00425752987180279,0.197081210077909
"47","Fc epsilon RI signaling pathway","04664",0.0404532201782122,0.0025,0.00103146342255016,0.00425752987180279,0.200103903974731
"48","Antigen processing and presentation","04612",0.000243134926963129,0.4385,0.00108174325880157,0.00437204567098966,0.209858192207504
"49","Chronic myeloid leukemia","05220",0.00303346716106663,0.0365,0.00111922792237157,0.00443122891714459,0.217130216940085
"50","cGMP-PKG signaling pathway","04022",0.0158040748313315,0.0075,0.00119008710317765,0.0046175379603293,0.230876898016465
"51","Transcriptional misregulation in cancer","05202",0.000273648109035056,0.453,0.00123907190841296,0.00462361272002802,0.240379950232113
"52","Hippo signaling pathway","04390",0.00364676611527763,0.034,0.00123931887340957,0.00462361272002802,0.240427861441457
"53","Insulin signaling pathway","04910",0.0119053783677702,0.0115,0.00135490340123686,0.00495945773282926,0.262851259839951
"54","Breast cancer","05224",0.00714384260051489,0.022,0.00153364570496835,0.00550976419933075,0.29752726676386
"55","Phagosome","04145",0.00102020068525395,0.1825,0.00178529905406626,0.00629723666343373,0.346348016488855
"56","Thyroid hormone synthesis","04918",0.00219102623207953,0.095,0.00197266865671795,0.00683388784648719,0.382697719403283
"57","Melanoma","05218",0.00499803973217783,0.044,0.00207208784320888,0.00705236915057058,0.401985041582523
"58","cAMP signaling pathway","04024",0.0174889544836492,0.0145,0.00235326106987742,0.00787125254407274,0.456532647556219
"59","Renal cell carcinoma","05211",0.0274864414545715,0.0105,0.00264088755884906,0.00868359637994437,0.512332186416718
"60","Type II diabetes mellitus","04930",0.000675695028276209,0.454,0.00278832294830326,0.00899218138560091,0.540934651970832
"61","Pertussis","05133",0.155802813854761,0.002,0.00282743847691575,0.00899218138560091,0.548523064521656
"62","Estrogen signaling pathway","04915",0.00874280676128688,0.0385,0.00302824519100755,0.00947547688799138,0.587479567055465
"63","Amoebiasis","05146",0.0131900512919907,0.0275,0.0032361948689102,0.00996542546934252,0.627821804568579
"64","Tuberculosis","05152",0.00525236618716446,0.075,0.00348206027390553,0.0105549952052762,0.675519693137674
"65","ErbB signaling pathway","04012",0.00690667794217324,0.059,0.00358818202842143,0.010709343284827,0.696107313513757
"66","Fc gamma R-mediated phagocytosis","04666",0.0258227838486988,0.017,0.00383281590516503,0.0112173986612046,0.743566285602016
"67","Chemical carcinogenesis","05204",0.0080786379937435,0.055,0.00387405005309644,0.0112173986612046,0.75156571030071
"68","Staphylococcus aureus infection","05150",0.000936793802360974,0.496,0.00403047706553818,0.0114729604626236,0.781912550714407
"69","Taste transduction","04742",0.942371184195716,5e-04,0.00408058903052078,0.0114729604626236,0.791634271921031
"70","Adipocytokine signaling pathway","04920",0.0233473788070718,0.0215,0.00431541083298429,0.0118054657786313,0.837189701598952
"71","Toxoplasmosis","05145",0.0264550584149142,0.019,0.00432055706331353,0.0118054657786313,0.838188070282825
"72","Influenza A","05164",0.0142350279480413,0.0375,0.00455634629057235,0.0122768219495977,0.883931180371036
"73","Allograft rejection","05330",0.000750819885252328,0.8335,0.00524206278621193,0.0139309613770564,1
"74","Leishmaniasis","05140",0.00953691842282368,0.0685,0.00544410399114885,0.0142723807335524,1
"75","Cholinergic synapse","04725",0.041075889789073,0.0165,0.00562312607812284,0.0145451527887444,1
"76","Endometrial cancer","05213",0.0292142016240365,0.024,0.00579338777203979,0.0146883653350041,1
"77","Longevity regulating pathway","04211",0.108642018129687,0.0065,0.00582991819997587,0.0146883653350041,1
"78","Graft-versus-host disease","05332",0.00176466234026336,0.452,0.00648779661354108,0.0161363146541919,1
"79","TNF signaling pathway","04668",0.0155048401056202,0.055,0.00687928641455581,0.0168934375243522,1
"80","Non-alcoholic fatty liver disease (NAFLD)","04932",0.164700405459058,0.0055,0.00725282759610629,0.0175881069205577,1
"81","Neurotrophin signaling pathway","04722",0.0277463436668142,0.0355,0.00780399265444787,0.0186910441353443,1
"82","Cytokine-cytokine receptor interaction","04060",0.146584147140532,0.007,0.00808763451635,0.0191341597094134,1
"83","Autoimmune thyroid disease","05320",0.00131944924845242,0.8225,0.00849308627576553,0.0198513100903435,1
"84","Protein processing in endoplasmic reticulum","04141",0.0205694136987207,0.055,0.00880659843772382,0.0203390487728384,1
"85","GnRH signaling pathway","04912",0.0512679619070604,0.0225,0.00895707214316798,0.0204431999502893,1
"86","Arrhythmogenic right ventricular cardiomyopathy (ARVC)","05412",0.1805387932411,0.0065,0.00909201623945848,0.0205098970983133,1
"87","TGF-beta signaling pathway","04350",0.0212043860762983,0.0565,0.00925738957564248,0.0206429146859154,1
"88","Thyroid cancer","05216",0.131479923602838,0.0095,0.00959947591897508,0.0211624810031951,1
"89","Progesterone-mediated oocyte maturation","04914",0.262433545366132,0.005,0.0100198108545669,0.0218409360200672,1
"90","Circadian entrainment","04713",0.074328174506363,0.018,0.0101903687151121,0.0219659058970194,1
"91","Rheumatoid arthritis","05323",0.00276610893390804,0.494,0.0103789759953174,0.0221266081658416,1
"92","Phosphatidylinositol signaling system","04070",0.128557473399098,0.011,0.0106925919045648,0.0225474220596257,1
"93","mTOR signaling pathway","04150",0.24713004481759,0.0065,0.0119412394837044,0.0249096823638565,1
"94","Renin-angiotensin system","04614",0.00411480764969913,0.3965,0.0121030200328683,0.024978573259324,1
"95","Mineral absorption","04978",0.0075572934394844,0.276,0.0149606951068962,0.0305513142182934,1
"96","Oxytocin signaling pathway","04921",0.0696050419185026,0.0315,0.0156169080277565,0.0315591683060914,1
"97","Glutamatergic synapse","04724",0.079311602269182,0.0285,0.0160311215782368,0.0320622431564736,1
"98","Jak-STAT signaling pathway","04630",0.0852078649286449,0.027,0.016275866028113,0.03221957152504,1
"99","Vascular smooth muscle contraction","04270",0.189755651640484,0.0125,0.0167080911841233,0.0327411079769689,1
"100","Herpes simplex infection","05168",0.0373257331712312,0.066,0.0172596954813929,0.0333473478852486,1
"101","Prolactin signaling pathway","04917",0.0266711406944416,0.093,0.0173612481258253,0.0333473478852486,1
"102","Type I diabetes mellitus","04940",0.00293229367586814,0.8775,0.0179155056338477,0.0340745891467299,1
"103","p53 signaling pathway","04115",0.0456172477619527,0.0575,0.018212585089067,0.0343033156046504,1
"104","Morphine addiction","05032",0.127314477452336,0.021,0.0185129109384729,0.034533699250613,1
"105","Gastric acid secretion","04971",0.0865029762624046,0.0325,0.0193254550651527,0.0356713395617539,1
"106","Adrenergic signaling in cardiomyocytes","04261",0.0213494141378915,0.133,0.0194905257399274,0.0356713395617539,1
"107","Dopaminergic synapse","04728",0.0713096866691896,0.0415,0.0201910222790032,0.036608021702118,1
"108","Th17 cell differentiation","04659",0.0138266195859429,0.2345,0.0218256951179853,0.0392054153045291,1
"109","Melanogenesis","04916",0.169875897828094,0.0195,0.0222275043872766,0.0395608793681803,1
"110","Pathogenic Escherichia coli infection","05130",0.0288043858794524,0.126,0.0240215997771058,0.0423653668796229,1
"111","NOD-like receptor signaling pathway","04621",0.248589461353935,0.0155,0.0252722137081737,0.0438262403172739,1
"112","Th1 and Th2 cell differentiation","04658",0.0862058032157221,0.0455,0.0256564214474757,0.0438262403172739,1
"113","Acute myeloid leukemia","05221",0.110603271407231,0.0355,0.0256788722244051,0.0438262403172739,1
"114","Ovarian steroidogenesis","04913",0.328325207816413,0.012,0.0257535638977795,0.0438262403172739,1
"115","Epstein-Barr virus infection","05169",0.0535499062011683,0.0745,0.0260276778337164,0.0439075608673129,1
"116","Basal cell carcinoma","05217",0.110603271407231,0.037,0.0265945334035166,0.0444770644851916,1
"117","Circadian rhythm","04710",0.170968297090592,0.027,0.0294426692547142,0.0488194686787568,1
"118","Malaria","05144",0.0249267965043043,0.19,0.0300862243180943,0.0493346142126488,1
"119","Insulin secretion","04911",0.194650761318167,0.0245,0.0302619540788928,0.0493346142126488,1
"120","Epithelial cell signaling in Helicobacter pylori infection","05120",0.313933474758525,0.0155,0.0307796346042046,0.0497604092767975,1
"121","Salmonella infection","05132",0.13604303002491,0.0455,0.037664822746969,0.0603882282058842,1
"122","Hepatitis C","05160",0.0490384815790598,0.128,0.0381064307429491,0.0605954718371485,1
"123","T cell receptor signaling pathway","04660",0.0828170403917086,0.081,0.0402787825093504,0.0635291366407641,1
"124","Gap junction","04540",0.158009912437768,0.045,0.0422800653901882,0.066147844239488,1
"125","Inflammatory bowel disease (IBD)","05321",0.165227515767086,0.0445,0.0434738476049578,0.0674714114828945,1
"126","GABAergic synapse","04727",0.158009912437768,0.049,0.0453789603107487,0.0698691928594067,1
"127","Signaling pathways regulating pluripotency of stem cells","04550",0.0894228642058642,0.088,0.0459939496762148,0.0702584743085486,1
"128","VEGF signaling pathway","04370",0.162776044981748,0.0495,0.0469035182639257,0.0707691396902063,1
"129","Salivary secretion","04970",0.599217375481851,0.0135,0.0470578300001887,0.0707691396902063,1
"130","Dorso-ventral axis formation","04320",0.0476992148497504,0.173,0.0478391450984058,0.0713907242237749,1
"131","Bladder cancer","05219",0.0759389366423123,0.1265,0.0542306787376079,0.080311081489282,1
"132","Natural killer cell mediated cytotoxicity","04650",0.057577276765662,0.17,0.0550737766048027,0.0809286322784289,1
"133","Inflammatory mediator regulation of TRP channels","04750",0.193656025832323,0.051,0.0554820004795415,0.0809286322784289,1
"134","Retrograde endocannabinoid signaling","04723",0.443081935992213,0.024,0.0589515413403254,0.0840775459217565,1
"135","Prion diseases","05020",0.0675828820725801,0.1585,0.0593053033819504,0.0840775459217565,1
"136","Toll-like receptor signaling pathway","04620",0.0897909956980776,0.12,0.0595910597970131,0.0840775459217565,1
"137","Glucagon signaling pathway","04922",0.0828170403917086,0.131,0.0599265760984186,0.0840775459217565,1
"138","HIF-1 signaling pathway","04066",0.169875897828094,0.064,0.0600307101678561,0.0840775459217565,1
"139","Cocaine addiction","05030",0.188252001714073,0.058,0.0602411282635265,0.0840775459217565,1
"140","Calcium signaling pathway","04020",0.135735089182053,0.0825,0.0615002916479946,0.0852218327122211,1
"141","Hypertrophic cardiomyopathy (HCM)","05410",0.597591057769039,0.019,0.0622003448856303,0.0852680125279752,1
"142","Aldosterone synthesis and secretion","04925",0.0977181211949435,0.1175,0.0627712639281664,0.0852680125279752,1
"143","Olfactory transduction","04740",1,0.0115,0.0628521948015487,0.0852680125279752,1
"144","IL-17 signaling pathway","04657",0.0938372921635137,0.1245,0.0636667720147863,0.085773290075476,1
"145","Chemokine signaling pathway","04062",0.466735689938227,0.0255,0.064639280084023,0.0864828988710377,1
"146","Amphetamine addiction","05031",0.209108631836513,0.065,0.0720144012683291,0.0956903688086017,1
"147","Cell cycle","04110",0.30278809107297,0.058,0.0885467415507037,0.116857604495487,1
"148","Peroxisome","04146",0.356698763756239,0.052,0.0925075097853781,0.12125984390786,1
"149","Serotonergic synapse","04726",0.42494788061396,0.0445,0.0939468147123186,0.122320013786509,1
"150","NF-kappa B signaling pathway","04064",0.6792485129492,0.029,0.0970575499453589,0.124277836833038,1
"151","Vibrio cholerae infection","05110",0.501197647762246,0.0395,0.0974464901704202,0.124277836833038,1
"152","RIG-I-like receptor signaling pathway","04622",0.613553983203357,0.0325,0.0980076235834379,0.124277836833038,1
"153","Long-term potentiation","04720",0.295434973066405,0.0675,0.0980129331724473,0.124277836833038,1
"154","Intestinal immune network for IgA production","04672",0.188252001714073,0.108,0.0995334578562714,0.125386304052706,1
"155","Long-term depression","04730",0.279960694725431,0.088,0.115878575471943,0.145035120268109,1
"156","Cytosolic DNA-sensing pathway","04623",0.971584353891351,0.0265,0.119966475141142,0.149189078060138,1
"157","Viral carcinogenesis","05203",0.0502037073025491,0.5915,0.134127414370872,0.165171683751397,1
"158","Pancreatic secretion","04972",0.58446169195202,0.051,0.134521268209901,0.165171683751397,1
"159","B cell receptor signaling pathway","04662",0.167026463895606,0.184,0.137757706140966,0.168075268806936,1
"160","Measles","05162",0.352050196697656,0.088,0.138618778397473,0.168075268806936,1
"161","Cardiac muscle contraction","04260",0.982448890424221,0.032,0.140206501988976,0.168944480657524,1
"162","Renin secretion","04924",0.0537473690135636,0.668,0.155350733320128,0.186037297926573,1
"163","African trypanosomiasis","05143",0.91200614125923,0.0415,0.161769890882767,0.192535943750042,1
"164","RNA degradation","03018",0.832451749910767,0.046,0.16322274325349,0.192918751033169,1
"165","RNA transport","03013",0.664757499855304,0.058,0.164080381033365,0.192918751033169,1
"166","Amyotrophic lateral sclerosis (ALS)","05014",0.350639771453093,0.123,0.178706615763427,0.208849900350029,1
"167","Neuroactive ligand-receptor interaction","04080",0.941327856785104,0.0475,0.183658472180885,0.213351758102345,1
"168","Hedgehog signaling pathway","04340",0.405461623890238,0.1125,0.186450412503866,0.215305833486607,1
"169","Asthma","05310",0.170968297090592,0.2745,0.190495915921956,0.21867578514118,1
"170","Dilated cardiomyopathy","05414",0.367099254115324,0.1295,0.192353609019878,0.219509412646213,1
"171","MicroRNAs in cancer","05206",0.441462342334198,0.1095,0.194786215172612,0.220985530663665,1
"172","Parkinson's disease","05012",0.949597617143392,0.0555,0.207811320193049,0.23439183789216,1
"173","Carbohydrate digestion and absorption","04973",0.33322835756084,0.1635,0.213020783507751,0.238878797690773,1
"174","Endocrine and other factor-regulated calcium reabsorption","04961",0.405461623890238,0.1355,0.214349302274809,0.238987153110994,1
"175","SNARE interactions in vesicular transport","04130",0.769517900363055,0.0735,0.219024708663105,0.242804534175099,1
"176","mRNA surveillance pathway","03015",0.384160819005659,0.1555,0.22806415946073,0.251388903041941,1
"177","Homologous recombination","03440",0.989333029562815,0.0695,0.252836045806716,0.27711973382205,1
"178","Alcoholism","05034",0.914698099738218,0.0875,0.282149421111277,0.307511166829145,1
"179","Legionellosis","05134",0.441073011117493,0.2045,0.307195102437966,0.332937708787516,1
"180","Bile secretion","04976",0.632188237124465,0.1675,0.343654018469531,0.370382664350495,1
"181","Huntington's disease","05016",0.810419893865985,0.1665,0.405204515087859,0.432571132422254,1
"182","Notch signaling pathway","04330",0.743073917194849,0.182,0.405814155159021,0.432571132422254,1
"183","Alzheimer's disease","05010",0.808133279594089,0.173,0.414876319892188,0.439814240760025,1
"184","Sulfur relay system","04122",1,0.182,0.492082243726772,0.518825843929314,1
"185","Maturity onset diabetes of the young","04950",0.985213017228114,0.188,0.497540075747796,0.521744728081473,1
