"","Names","ID","pl","pb","p","pFdr","pFWER"
"1","Cell cycle","04110",2.5630330941545e-10,0.0755,4.96704358319073e-10,9.63606455139002e-08,9.63606455139002e-08
"2","Focal adhesion","04510",0.000122922507132154,5e-06,1.36505622838035e-08,1.30172110996219e-06,2.64820908305788e-06
"3","Pathways in cancer","05200",2.30812215972205e-07,0.004,2.01297078860133e-08,1.30172110996219e-06,3.90516332988657e-06
"4","HTLV-I infection","05166",8.85913406422124e-07,0.0025,4.63512356495529e-08,2.18640770710479e-06,8.99213971601326e-06
"5","mTOR signaling pathway","04150",0.000646995477125565,5e-06,6.64763393067959e-08,2.18640770710479e-06,1.28964098255184e-05
"6","Pancreatic cancer","05212",0.000658709942421131,5e-06,6.76208569207668e-08,2.18640770710479e-06,1.31184462426288e-05
"7","Endocytosis","04144",0.00198705688570711,5e-06,1.93014492699962e-07,5.34925879768465e-06,3.74448115837925e-05
"8","FoxO signaling pathway","04068",0.00646400001914076,5e-06,5.89761774429105e-07,1.43017230299058e-05,0.000114413784239246
"9","TNF signaling pathway","04668",7.7595257203267e-06,0.005,7.00875541284879e-07,1.51077616676963e-05,0.000135969855009267
"10","Apoptosis","04210",3.45521669340421e-05,0.0015,9.21264278136113e-07,1.78725269958406e-05,0.000178725269958406
"11","Chemokine signaling pathway","04062",0.0273564322382957,5e-06,2.29860729078672e-06,4.05390740375112e-05,0.000445929814412623
"12","Phospholipase D signaling pathway","04072",0.0312617339130222,5e-06,2.60588953285518e-06,4.21285474478254e-05,0.000505542569373905
"13","Non-small cell lung cancer","05223",0.00065432012629907,5e-04,5.2125811855677e-06,7.4799786240405e-05,0.00101124075000013
"14","Acute myeloid leukemia","05221",0.0679174731627883,5e-06,5.39792271837974e-06,7.4799786240405e-05,0.00104719700736567
"15","Osteoclast differentiation","04380",0.103822203704533,5e-06,8.03124343136406e-06,0.000103870748378975,0.00155806122568463
"16","PI3K-Akt signaling pathway","04151",0.00120397142416104,5e-04,9.22424640560568e-06,0.000111843987667969,0.0017895038026875
"17","Hepatitis B","05161",0.00164921673103203,5e-04,1.23760169589686e-05,0.000134629018936279,0.0024009472900399
"18","Central carbon metabolism in cancer","05230",0.171149022310264,5e-06,1.28116110311368e-05,0.000134629018936279,0.00248545254004055
"19","Non-alcoholic fatty liver disease (NAFLD)","04932",0.00176504573978354,5e-04,1.31853162875737e-05,0.000134629018936279,0.0025579513597893
"20","NOD-like receptor signaling pathway","04621",0.19690974876882,5e-06,1.46019235751471e-05,0.000141638658678927,0.00283277317357854
"21","Fc gamma R-mediated phagocytosis","04666",0.00233724056640723,5e-04,1.71316072816206e-05,0.000158263419649257,0.0033235318126344
"22","Small cell lung cancer","05222",5.07628674771222e-05,0.027,1.98740242340867e-05,0.000175252759155128,0.00385556070141282
"23","NF-kappa B signaling pathway","04064",0.000829404762479461,0.002,2.37365862125172e-05,0.00019763624052334,0.00460489772522834
"24","Dopaminergic synapse","04728",0.356995536787249,5e-06,2.54111290971622e-05,0.00019763624052334,0.00492975904484947
